product,kind,id,name,basis,price,scope,source_pages,status,exception
smartfold,motor_accessory,smart_motorization:hub,Hub,,321,,[7],UNRESOLVED EXCEPTION,"Mounting-diameter lookup, custom-valance bracket-count source conflicts, current dealer comparison and October-effective connector changes. Measured At Gaps geometry is deployed with0348 saved-server negative checks and reopen proof; bounded outside rechargeable pricing passed0342 at$5,023 with once-only accessories and rejected mounting boundaries. Common/custom valance, chains, full-fold and side-by-side choices passed production persistence. Standard manual controls and priced hems/magnets/poles are deployed with0360/0362/0364/0365production price/save/reopen/customer-preview and negative-boundary proof. Standard unspliced outside valances passed 0369/0370 saved/reopened/customer-output proof. AutoWand exact wand selections and source pricing are implemented, deployment/live proof pending."
smartfold,motor_accessory,smart_motorization:repeater,Repeater,,107,,[7],UNRESOLVED EXCEPTION,"Mounting-diameter lookup, custom-valance bracket-count source conflicts, current dealer comparison and October-effective connector changes. Measured At Gaps geometry is deployed with0348 saved-server negative checks and reopen proof; bounded outside rechargeable pricing passed0342 at$5,023 with once-only accessories and rejected mounting boundaries. Common/custom valance, chains, full-fold and side-by-side choices passed production persistence. Standard manual controls and priced hems/magnets/poles are deployed with0360/0362/0364/0365production price/save/reopen/customer-preview and negative-boundary proof. Standard unspliced outside valances passed 0369/0370 saved/reopened/customer-output proof. AutoWand exact wand selections and source pricing are implemented, deployment/live proof pending."
smartfold,motor_accessory,smart_motorization:smartdial_g2_remote,SmartDial G2 Remote,,268,,[7],UNRESOLVED EXCEPTION,"Mounting-diameter lookup, custom-valance bracket-count source conflicts, current dealer comparison and October-effective connector changes. Measured At Gaps geometry is deployed with0348 saved-server negative checks and reopen proof; bounded outside rechargeable pricing passed0342 at$5,023 with once-only accessories and rejected mounting boundaries. Common/custom valance, chains, full-fold and side-by-side choices passed production persistence. Standard manual controls and priced hems/magnets/poles are deployed with0360/0362/0364/0365production price/save/reopen/customer-preview and negative-boundary proof. Standard unspliced outside valances passed 0369/0370 saved/reopened/customer-output proof. AutoWand exact wand selections and source pricing are implemented, deployment/live proof pending."
smartfold,motor_accessory,smart_motorization:color_rings_for_smartdial_g2_remote,Color Rings for SmartDial G2 Remote,,43,,[7],UNRESOLVED EXCEPTION,"Mounting-diameter lookup, custom-valance bracket-count source conflicts, current dealer comparison and October-effective connector changes. Measured At Gaps geometry is deployed with0348 saved-server negative checks and reopen proof; bounded outside rechargeable pricing passed0342 at$5,023 with once-only accessories and rejected mounting boundaries. Common/custom valance, chains, full-fold and side-by-side choices passed production persistence. Standard manual controls and priced hems/magnets/poles are deployed with0360/0362/0364/0365production price/save/reopen/customer-preview and negative-boundary proof. Standard unspliced outside valances passed 0369/0370 saved/reopened/customer-output proof. AutoWand exact wand selections and source pricing are implemented, deployment/live proof pending."
smartfold,motor_accessory,smart_motorization:basic_remote_black,Basic Remote (black),,75,,[7],UNRESOLVED EXCEPTION,"Mounting-diameter lookup, custom-valance bracket-count source conflicts, current dealer comparison and October-effective connector changes. Measured At Gaps geometry is deployed with0348 saved-server negative checks and reopen proof; bounded outside rechargeable pricing passed0342 at$5,023 with once-only accessories and rejected mounting boundaries. Common/custom valance, chains, full-fold and side-by-side choices passed production persistence. Standard manual controls and priced hems/magnets/poles are deployed with0360/0362/0364/0365production price/save/reopen/customer-preview and negative-boundary proof. Standard unspliced outside valances passed 0369/0370 saved/reopened/customer-output proof. AutoWand exact wand selections and source pricing are implemented, deployment/live proof pending."
smartfold,motor_accessory,smart_motorization:extension_pole_for_charging_wand,Extension Pole for Charging Wand,,,,[7],UNRESOLVED EXCEPTION,"Mounting-diameter lookup, custom-valance bracket-count source conflicts, current dealer comparison and October-effective connector changes. Measured At Gaps geometry is deployed with0348 saved-server negative checks and reopen proof; bounded outside rechargeable pricing passed0342 at$5,023 with once-only accessories and rejected mounting boundaries. Common/custom valance, chains, full-fold and side-by-side choices passed production persistence. Standard manual controls and priced hems/magnets/poles are deployed with0360/0362/0364/0365production price/save/reopen/customer-preview and negative-boundary proof. Standard unspliced outside valances passed 0369/0370 saved/reopened/customer-output proof. AutoWand exact wand selections and source pricing are implemented, deployment/live proof pending."
smartfold,motor_accessory,smart_motorization:charging_extension_wand,Charging Extension Wand,,,,[7],UNRESOLVED EXCEPTION,"Mounting-diameter lookup, custom-valance bracket-count source conflicts, current dealer comparison and October-effective connector changes. Measured At Gaps geometry is deployed with0348 saved-server negative checks and reopen proof; bounded outside rechargeable pricing passed0342 at$5,023 with once-only accessories and rejected mounting boundaries. Common/custom valance, chains, full-fold and side-by-side choices passed production persistence. Standard manual controls and priced hems/magnets/poles are deployed with0360/0362/0364/0365production price/save/reopen/customer-preview and negative-boundary proof. Standard unspliced outside valances passed 0369/0370 saved/reopened/customer-output proof. AutoWand exact wand selections and source pricing are implemented, deployment/live proof pending."
smartfold,motor_accessory,smart_motorization:extension_cable,Extension Cable,,43,,[7],UNRESOLVED EXCEPTION,"Mounting-diameter lookup, custom-valance bracket-count source conflicts, current dealer comparison and October-effective connector changes. Measured At Gaps geometry is deployed with0348 saved-server negative checks and reopen proof; bounded outside rechargeable pricing passed0342 at$5,023 with once-only accessories and rejected mounting boundaries. Common/custom valance, chains, full-fold and side-by-side choices passed production persistence. Standard manual controls and priced hems/magnets/poles are deployed with0360/0362/0364/0365production price/save/reopen/customer-preview and negative-boundary proof. Standard unspliced outside valances passed 0369/0370 saved/reopened/customer-output proof. AutoWand exact wand selections and source pricing are implemented, deployment/live proof pending."
smartfold,motor_accessory,smart_motorization:charging_kit,Charging Kit,,43,,[7],UNRESOLVED EXCEPTION,"Mounting-diameter lookup, custom-valance bracket-count source conflicts, current dealer comparison and October-effective connector changes. Measured At Gaps geometry is deployed with0348 saved-server negative checks and reopen proof; bounded outside rechargeable pricing passed0342 at$5,023 with once-only accessories and rejected mounting boundaries. Common/custom valance, chains, full-fold and side-by-side choices passed production persistence. Standard manual controls and priced hems/magnets/poles are deployed with0360/0362/0364/0365production price/save/reopen/customer-preview and negative-boundary proof. Standard unspliced outside valances passed 0369/0370 saved/reopened/customer-output proof. AutoWand exact wand selections and source pricing are implemented, deployment/live proof pending."
smartfold,motor_accessory,smart_motorization:smartsense,SmartSense,,60,,[7],UNRESOLVED EXCEPTION,"Mounting-diameter lookup, custom-valance bracket-count source conflicts, current dealer comparison and October-effective connector changes. Measured At Gaps geometry is deployed with0348 saved-server negative checks and reopen proof; bounded outside rechargeable pricing passed0342 at$5,023 with once-only accessories and rejected mounting boundaries. Common/custom valance, chains, full-fold and side-by-side choices passed production persistence. Standard manual controls and priced hems/magnets/poles are deployed with0360/0362/0364/0365production price/save/reopen/customer-preview and negative-boundary proof. Standard unspliced outside valances passed 0369/0370 saved/reopened/customer-output proof. AutoWand exact wand selections and source pricing are implemented, deployment/live proof pending."
smartprivacy_faux,surcharge,printed_colors,Printed colors,percent,20,unit,[31],UNRESOLVED EXCEPTION,"Six documented finish identities and both slat sizes reconciled; ten unsupported inherited swatches retained for history. Mounting, wand, valance and per-blind hardware/price rules implemented; deployed with representative $283.86 production save/reopen/customer-preview proof. Final inside-width grid boundary, standalone valance pricing/availability/freight and current dealer comparison remain; standalone destination and0355 proof are complete."
smartprivacy_faux,surcharge,shim,Shim,flat,7,unit,[31],UNRESOLVED EXCEPTION,"Six documented finish identities and both slat sizes reconciled; ten unsupported inherited swatches retained for history. Mounting, wand, valance and per-blind hardware/price rules implemented; deployed with representative $283.86 production save/reopen/customer-preview proof. Final inside-width grid boundary, standalone valance pricing/availability/freight and current dealer comparison remain; standalone destination and0355 proof are complete."
smartprivacy_faux,surcharge,side_mount_bracket,Side mount bracket,flat,23,unit,[31],UNRESOLVED EXCEPTION,"Six documented finish identities and both slat sizes reconciled; ten unsupported inherited swatches retained for history. Mounting, wand, valance and per-blind hardware/price rules implemented; deployed with representative $283.86 production save/reopen/customer-preview proof. Final inside-width grid boundary, standalone valance pricing/availability/freight and current dealer comparison remain; standalone destination and0355 proof are complete."
smartprivacy_faux,surcharge,valance,Valance,flat,,unit,[31],UNRESOLVED EXCEPTION,"Six documented finish identities and both slat sizes reconciled; ten unsupported inherited swatches retained for history. Mounting, wand, valance and per-blind hardware/price rules implemented; deployed with representative $283.86 production save/reopen/customer-preview proof. Final inside-width grid boundary, standalone valance pricing/availability/freight and current dealer comparison remain; standalone destination and0355 proof are complete."
smartprivacy_faux,configuration_field,mount_type,Mount,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
smartprivacy_faux,configuration_field,slat_size,Slat size,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
smartprivacy_faux,configuration_field,color,Color,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
smartprivacy_faux,configuration_field,valance,Valance,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
smartprivacy_faux,configuration_field,control_side,Control side,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
smartprivacy_faux,configuration_field,lift_system,Lift / control,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
smartprivacy_faux,configuration_field,hard_surface_install,Hard-surface install,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
smartprivacy_faux,configuration_field,ladder_over_15ft,Ladder over 15 ft,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
smartprivacy_faux,configuration_field,requires_takedown,Existing treatment takedown,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
smartprivacy_faux,configuration_field,shim,Shim,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
smartprivacy_faux,configuration_field,side_mount_bracket,Side mount bracket,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
synchrony_vertical,surcharge,shim,Shim,flat,7,unit,[34],UNRESOLVED EXCEPTION,All 46 current dealer colors and exact ordering codes reconciled. Representative dealer comparison found a cost-factor mismatch; account applicability remains pending. Production save/reopen and customer output passed.
synchrony_vertical,configuration_field,mount_type,Mount,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
synchrony_vertical,configuration_field,stack_option,Stack,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
synchrony_vertical,configuration_field,draw_direction,Draw,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
synchrony_vertical,configuration_field,control_type,Control,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
synchrony_vertical,configuration_field,vertical_hardware_color,Hardware color,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
synchrony_vertical,configuration_field,vertical_wand_drop_inches,Optional wand drop,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
synchrony_vertical,configuration_field,vertical_shim_layers,Shim layers per bracket,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
synchrony_vertical,configuration_field,hard_surface_install,Hard-surface install,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
synchrony_vertical,configuration_field,ladder_over_15ft,Ladder over 15 ft,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
synchrony_vertical,configuration_field,requires_takedown,Existing treatment takedown,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
synchrony_vertical,configuration_field,shim,Shim,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
vertical_honeycomb,surcharge,shim,Shim,flat,7,unit,[14],UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. All266source fabric/cell routes across six stacks and three mounts now pass4,788actual-backend price/persistence cases. Day & Night independent-width pricing, cut-out charge evidence and dealer comparison remain."
vertical_honeycomb,surcharge,room_darkening_sheer_fr_essentials_fabric_surcharge,Room Darkening | Sheer | FR Essentials fabric surcharge,percent,20,unit,[14],UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. All266source fabric/cell routes across six stacks and three mounts now pass4,788actual-backend price/persistence cases. Day & Night independent-width pricing, cut-out charge evidence and dealer comparison remain."
vertical_honeycomb,configuration_field,mount_type,Mount,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
vertical_honeycomb,configuration_field,stack_option,Stack,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
vertical_honeycomb,configuration_field,light_control,Light control,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
vertical_honeycomb,configuration_field,hard_surface_install,Hard-surface install,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
vertical_honeycomb,configuration_field,ladder_over_15ft,Ladder over 15 ft,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
vertical_honeycomb,configuration_field,requires_takedown,Existing treatment takedown,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
vertical_honeycomb,configuration_field,shim,Shim,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
vertical_honeycomb,configuration_field,room_darkening_sheer_fr_essentials_fabric_surcharge,Room Darkening | Sheer | FR Essentials fabric surcharge,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
wood_blinds,surcharge,designer_color,Designer color,percent,10,unit,[33],UNRESOLVED EXCEPTION,"All 26 current colors/both slat sizes, hardware, mounting, cutouts, keystones and common/matching records deployed. Custom 40-inch valance saved/reopened at $835.50; two 36-inch blinds with a 73-inch common valance and two keystones saved/reopened at $1,653, matching customer output. Dealer custom/common width and multiple-keystone charges reconcile. Short-wand running change, mounting-depth source conflict and final inside-width grid boundary remain. Standalone Wood assortment is not established by the inspected guide."
wood_blinds,surcharge,premium_color,Premium color,percent,50,unit,[33],UNRESOLVED EXCEPTION,"All 26 current colors/both slat sizes, hardware, mounting, cutouts, keystones and common/matching records deployed. Custom 40-inch valance saved/reopened at $835.50; two 36-inch blinds with a 73-inch common valance and two keystones saved/reopened at $1,653, matching customer output. Dealer custom/common width and multiple-keystone charges reconcile. Short-wand running change, mounting-depth source conflict and final inside-width grid boundary remain. Standalone Wood assortment is not established by the inspected guide."
wood_blinds,surcharge,shim,Shim,flat,7,unit,[33],UNRESOLVED EXCEPTION,"All 26 current colors/both slat sizes, hardware, mounting, cutouts, keystones and common/matching records deployed. Custom 40-inch valance saved/reopened at $835.50; two 36-inch blinds with a 73-inch common valance and two keystones saved/reopened at $1,653, matching customer output. Dealer custom/common width and multiple-keystone charges reconcile. Short-wand running change, mounting-depth source conflict and final inside-width grid boundary remain. Standalone Wood assortment is not established by the inspected guide."
wood_blinds,surcharge,side_mount_bracket,Side mount bracket,flat,25,unit,[33],UNRESOLVED EXCEPTION,"All 26 current colors/both slat sizes, hardware, mounting, cutouts, keystones and common/matching records deployed. Custom 40-inch valance saved/reopened at $835.50; two 36-inch blinds with a 73-inch common valance and two keystones saved/reopened at $1,653, matching customer output. Dealer custom/common width and multiple-keystone charges reconcile. Short-wand running change, mounting-depth source conflict and final inside-width grid boundary remain. Standalone Wood assortment is not established by the inspected guide."
wood_blinds,surcharge,keystone,Keystone,flat,81,unit,[33],UNRESOLVED EXCEPTION,"All 26 current colors/both slat sizes, hardware, mounting, cutouts, keystones and common/matching records deployed. Custom 40-inch valance saved/reopened at $835.50; two 36-inch blinds with a 73-inch common valance and two keystones saved/reopened at $1,653, matching customer output. Dealer custom/common width and multiple-keystone charges reconcile. Short-wand running change, mounting-depth source conflict and final inside-width grid boundary remain. Standalone Wood assortment is not established by the inspected guide."
wood_blinds,surcharge,cut_out,Cut-out,flat,99,side,[33],UNRESOLVED EXCEPTION,"All 26 current colors/both slat sizes, hardware, mounting, cutouts, keystones and common/matching records deployed. Custom 40-inch valance saved/reopened at $835.50; two 36-inch blinds with a 73-inch common valance and two keystones saved/reopened at $1,653, matching customer output. Dealer custom/common width and multiple-keystone charges reconcile. Short-wand running change, mounting-depth source conflict and final inside-width grid boundary remain. Standalone Wood assortment is not established by the inspected guide."
wood_blinds,surcharge,valance_surcharge_designer_crown,Valance Surcharge - Designer Crown,flat,,unit,[33],UNRESOLVED EXCEPTION,"All 26 current colors/both slat sizes, hardware, mounting, cutouts, keystones and common/matching records deployed. Custom 40-inch valance saved/reopened at $835.50; two 36-inch blinds with a 73-inch common valance and two keystones saved/reopened at $1,653, matching customer output. Dealer custom/common width and multiple-keystone charges reconcile. Short-wand running change, mounting-depth source conflict and final inside-width grid boundary remain. Standalone Wood assortment is not established by the inspected guide."
wood_blinds,surcharge,valance_surcharge_contempo,Valance Surcharge - Contempo,flat,,unit,[33],UNRESOLVED EXCEPTION,"All 26 current colors/both slat sizes, hardware, mounting, cutouts, keystones and common/matching records deployed. Custom 40-inch valance saved/reopened at $835.50; two 36-inch blinds with a 73-inch common valance and two keystones saved/reopened at $1,653, matching customer output. Dealer custom/common width and multiple-keystone charges reconcile. Short-wand running change, mounting-depth source conflict and final inside-width grid boundary remain. Standalone Wood assortment is not established by the inspected guide."
wood_blinds,configuration_field,mount_type,Mount,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
wood_blinds,configuration_field,slat_size,Slat size,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
wood_blinds,configuration_field,color,Color,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
wood_blinds,configuration_field,valance,Valance,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
wood_blinds,configuration_field,cut_out_sides,Cut-out,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
wood_blinds,configuration_field,control_side,Control side,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
wood_blinds,configuration_field,lift_system,Lift / control,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
wood_blinds,configuration_field,hard_surface_install,Hard-surface install,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
wood_blinds,configuration_field,ladder_over_15ft,Ladder over 15 ft,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
wood_blinds,configuration_field,requires_takedown,Existing treatment takedown,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
wood_blinds,configuration_field,shim,Shim,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
wood_blinds,configuration_field,side_mount_bracket,Side mount bracket,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
wood_blinds,configuration_field,keystone,Keystone,checkbox,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
norman_shutters,surcharge,premium_colors,Premium Colors,percent,10,unit,[],UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,surcharge,l_frames_with_1_2in_or_1in_buildout,"L Frames with 1/2"" or 1"" Buildout",percent,5,unit,[],UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,surcharge,deco_frames_with_1_2in_1in_or_1_1_2in_extension,"Deco Frames with 1/2"", 1"", or 1 1/2"" Extension",percent,10,unit,[],UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,surcharge,frames_with_custom_extension,Frames with Custom Extension,percent,10,unit,[],UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,surcharge,t_post_extension,T-Post Extension,percent,5,unit,[],UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,surcharge,custom_width_t_post,Custom-width T-post,percent,5,unit,[],UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,surcharge,custom_angle_bay_post,Custom Angle Bay Post,percent,5,unit,[],UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,surcharge,pre_drilled_z_and_l_frames,Pre-Drilled Z & L Frames,percent,5,unit,[],UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,surcharge,stainless_steel_hinges,Stainless Steel Hinges,percent,5,unit,[],UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,surcharge,batten_back_fd_e_and_f,Batten Back (FD E & F),percent,20,unit,[],UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,surcharge,invisiblehinge,InvisibleHinge,percent,10,unit,[],UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,surcharge,1_7_8in_louvers,"1 7/8"" Louvers",percent,10,unit,[],UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,surcharge,4_5in_louvers,"4.5"" Louvers",percent,10,unit,[],UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,surcharge,double_hung,Double-Hung,percent,10,unit,[],UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,surcharge,cafe_shutters,Cafe Shutters,percent,30,unit,[],UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,surcharge,bypass_and_bifold_track_shutters,Bypass & Bifold Track Shutters,percent,40,unit,[],UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,surcharge,floating_panels,Floating Panels,percent,5,unit,[],UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,surcharge,bypass_track,Bypass Track,percent,40,unit,[],UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,surcharge,bifold_180,Bifold 180,percent,40,unit,[],UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,surcharge,floating_90_bifold,Floating 90 Bifold,percent,45,unit,[],UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
